ID,lang,Date,Source,len,Orig_Tweet,Tweet,Likes,RTs,Hashtags,UserMentionNames,UserMentionID,Name,Place,Followers,Friends
1013572366608322560,en,2018-07-01 23:57:38,Twitter for Android,139,"RT @Sporf: ?? David De Gea has faced seven shots on target at the 2018 #WorldCup 

?? Goal
?? Goal
?? Goal
?? Goal
? Saved
?? Goal
?? Goal…",David De Gea has faced seven shots on target at the Goal Goal Goal Goal Saved Goal Goal,0,1171,WorldCup,SPORF,Sporf,Tunde Dynasty,"ÜT: 6.4746516,3.6184621",3270,899
1013572364020248576,en,2018-07-01 23:57:37,Twitter for iPhone,139,"RT @mohanstatsman: Penalty shootouts were first introduced during #WorldCup 1978 but not used until four years later in 1982. Before that,…",Penalty shootouts were first introduced during but not used until four years later in Before that,0,86,WorldCup,Mohandas Menon,mohanstatsman,Deepanshu,"New Delhi, Delhi",397,273
1013572355556175873,en,2018-07-01 23:57:35,Mobile Web (M2),138,"RT @Footy_JokesOG: ?? Kasper Schmeichel:

Saves penalty in Extra Time

Saves 2 penalties in shootout.

Still knocked out of the #WorldCup…",Kasper Schmeichel Saves penalty in Extra Time Saves penalties in shootout Still knocked out of the,0,764,WorldCup,Footy Jokes,Footy_JokesOG,Muchacho,"Indonesia,NTB.. .",66,56
1013572352918028289,en,2018-07-01 23:57:34,Twitter for Android,140,RT @guardian_sport: From weddings to the mountains: Russians celebrate win over Spain https://t.co/1Hw0UWYRz1 #Rus #Esp #WorldCup https://t…,From weddings to the mountains Russians celebrate win over Spain,0,22,"Rus,Esp,WorldCup",Guardian sport,guardian_sport,?,russia ? uk ? central asia,109,1097
1013572351965978630,en,2018-07-01 23:57:34,Twitter Web Client,140,RT @KgotsoMotloba: #WorldCup #WorldCup2018 United States of Africa still in the world cup playing as France. Cameroonian Samuel Umtiti. Ang…,United States of Africa still in the world cup playing as France Cameroonian Samuel Umtiti Ang,0,2,"WorldCup,WorldCup2018",Kgotso Motloba ??,KgotsoMotloba,Taru,"Pietermaritzburg, South Africa",61,656
1013572343967256577,en,2018-07-01 23:57:32,Twitter for Android,140,"RT @marimedina5: @banhussain @valpan026 @eunicehuili @RachelWeng3 @FIFAWorldCup @weareoneEXO ""Please play #PowerByEXO of@weareoneEXO
 #Worl…",Please play of,0,24,PowerByEXO,"Mari Medina,BanBnona??,Shiqi,Eunice,Rachel Weng,FIFA World Cup ?,EXO","marimedina5,banhussain,valpan026,eunicehuili,RachelWeng3,FIFAWorldCup,weareoneEXO",YA!,"Semarang,Jawa Tengah,Indonesia",263,221
1013572339496308736,en,2018-07-01 23:57:31,Twitter for iPhone,86,RT @aardodson: Me when Fox switches from the  #WorldCup to MLS https://t.co/NycFh7IuBE,Me when Fox switches from the to MLS,0,267,WorldCup,Aaron Dodson,aardodson,Black Jack-Jack,"Baltimore, MD",4064,4842
1013572339441651712,en,2018-07-01 23:57:31,Twitter Web Client,140,RT @guardian_sport: Spain supporters dismayed after shock World Cup exit to Russia https://t.co/9KxpAFcdZM #Esp #WorldCup #Rus https://t.co…,Spain supporters dismayed after shock World Cup exit to Russia,0,20,"Esp,WorldCup,Rus",Guardian sport,guardian_sport,Fiona Knight,Worldwide,2154,1874
1013572339378765824,en,2018-07-01 23:57:31,Twitter for iPhone,80,"RT @Football__Tweet: Football is cruel. 

#WorldCup #DEN https://t.co/rYBBsrm0JE",Football is cruel,0,655,"WorldCup,DEN",?? vs ?? Football Tweet,Football__Tweet,??dd?,soupboy island,577,282
1013572337298391040,en,2018-07-01 23:57:31,Twitter for Android,140,RT @BBCSport: Four years ago they secured their best-ever #WorldCup finish but what can England expect from Colombia when they meet on Tues…,Four years ago they secured their best ever finish but what can England expect from Colombia when they meet on Tues,0,13,WorldCup,BBC Sport,BBCSport,??,People's Republic of China,2,78
1013572335742410752,en,2018-07-01 23:57:30,Twitter for iPhone,129,"RT @marinamaral2: Soccer team of British WWI soldiers wearing gas masks, France, 1916. #WorldCup #history https://t.co/ES3MWS0bnp",Soccer team of British WWI soldiers wearing gas masks France,0,373,"WorldCup,history",Marina Amaral,marinamaral2,Allan Arturo González Estrada,"San Jose, Costa Rica",1285,3158
1013572334630809600,en,2018-07-01 23:57:30,Twitter for iPhone,82,RT @Footy_JokesOG: One of the best pictures of #WorldCup ? https://t.co/AJTBwNlWAu,One of the best pictures of,0,433,WorldCup,Footy Jokes,Footy_JokesOG,adjie teguh,Indonesia,554,486
1013572331707351040,en,2018-07-01 23:57:29,Twitter for iPhone,140,"RT @8Fact_Footballl: One of these teams will be in the #WorldCup final:

?? Russia
?? Croatia
?? Denmark
?? Sweden
?? Switzerland 
?? Colom…",One of these teams will be in the final Russia Croatia Denmark Sweden Switzerland Colom,0,693,WorldCup,8Fact Football WC ?,8Fact_Footballl,Aan'R,peaceful place.,281,326
1013572330986131456,en,2018-07-01 23:57:29,Twitter for iPhone,66,RT @TrollFootball: The #WorldCup of upsets https://t.co/lY4CU7fWYU,The of upsets,0,9739,WorldCup,Troll Football,TrollFootball,?,"Frisco, TX",192,437
1013572328377085952,en,2018-07-01 23:57:29,Twitter for Android,140,"RT @marimedina5: @banhussain @valpan026 @eunicehuili @RachelWeng3 @FIFAWorldCup @weareoneEXO ""Please play #PowerByEXO of@weareoneEXO
 #Worl…",Please play of,0,23,PowerByEXO,"Mari Medina,BanBnona??,Shiqi,Eunice,Rachel Weng,FIFA World Cup ?,EXO","marimedina5,banhussain,valpan026,eunicehuili,RachelWeng3,FIFAWorldCup,weareoneEXO",YA!,"Semarang,Jawa Tengah,Indonesia",263,221
1013572327857184768,en,2018-07-01 23:57:28,Twitter for Android,93,RT @IsiahWhitlockJr: Deciding #WorldCup games with penalty shootouts? https://t.co/40axqR5Hqi,Deciding games with penalty shootouts,0,65,WorldCup,Isiah Whitlock Jr.,IsiahWhitlockJr,Steven Starks,"East Harlem,NY ? Tampa,FL",956,4421
1013572318646263809,en,2018-07-01 23:57:26,Twitter for iPhone,71,"RT @Number10cat: #WorldCup of Cats:
#ESP v #RUS https://t.co/TeHZTQ80NC",of Cats,0,171,"WorldCup,ESP,RUS",Larry the Cat,Number10cat,Helmi S,Tampin/Tampines/Kuala Lumpur,457,580
1013572316167483392,en,2018-07-01 23:57:26,Twitter for Android,140,RT @banhussain: @valpan026 @eunicehuili @RachelWeng3 @FIFAWorldCup @weareoneEXO For such a big event like #WorldCup #EXO POWER would be sui…,For such big event like POWER would be sui,0,64,"WorldCup,EXO","BanBnona??,Shiqi,Eunice,Rachel Weng,FIFA World Cup ?,EXO","banhussain,valpan026,eunicehuili,RachelWeng3,FIFAWorldCup,weareoneEXO",YA!,"Semarang,Jawa Tengah,Indonesia",263,221
1013572315832029184,en,2018-07-01 23:57:26,Twitter for iPhone,140,"RT @sjokz: Perfect sunday watching the #WorldCup and playing videogames (300 Fortnite solos and still no f****** win ?) 

What are you doin…",Perfect sunday watching the and playing videogames Fortnite solos and still no win What are you doin,0,198,WorldCup,Eefje Depoortere,sjokz,Jeremy Pierce,United States,0,62
1013572313264996352,en,2018-07-01 23:57:25,Twitter for iPhone,127,"RT @fussballerisch: French commentators’ reaction to Pavard’s goal is priceless.
#FRA #FRAARG #WorldCup https://t.co/JCFx1uoE6C",French commentators reaction to Pavard goal is priceless,0,17991,"FRA,FRAARG,WorldCup",Zach Townsend,fussballerisch,e,albuquerque & philadelphia,406,455
1013572312329682944,en,2018-07-01 23:57:25,Twitter for Android,66,RT @TrollFootball: The #WorldCup of upsets https://t.co/lY4CU7fWYU,The of upsets,0,9739,WorldCup,Troll Football,TrollFootball,WanNaemMalique,Lantaklah nk tinggal dkt mna2,350,334
1013572310832328704,en,2018-07-01 23:57:24,Twitter for iPhone,125,"RT @FutMexNation: Everyone is falling in love with ?? at the #WorldCup....even @Oprah! ???

#ElTriEng https://t.co/dCRB1ddMLF",Everyone is falling in love with at the even,0,94,"WorldCup,ElTriEng","Fut Mex Nation,Oprah Winfrey","FutMexNation,Oprah",Jalisquilla,"Riverside, CA",154,110
1013572310417240066,en,2018-07-01 23:57:24,Twitter for iPhone,133,"RT @DaleJohnsonESPN: One of these nations will be in the #WorldCup final two weeks today:

Colombia ??
Croatia ??
Denmark ??
England…",One of these nations will be in the final two weeks today Colombia Croatia Denmark England,0,3518,WorldCup,Dale Johnson,DaleJohnsonESPN,RodriMC8,"Madrid, España",489,271
1013572303706251266,en,2018-07-01 23:57:23,Twitter for Android,139,RT @valpan026: @eunicehuili @RachelWeng3 @FIFAWorldCup @weareoneEXO #POWER by our happy virus #EXO will be a perfect choice. Happy always~…,by our happy virus will be perfect choice Happy always,0,108,"POWER,EXO","Shiqi,Eunice,Rachel Weng,FIFA World Cup ?,EXO","valpan026,eunicehuili,RachelWeng3,FIFAWorldCup,weareoneEXO",YA!,"Semarang,Jawa Tengah,Indonesia",263,221
1013572302565408769,en,2018-07-01 23:57:22,Twitter for Android,140,"RT @FIFAWorldCup: ?????
The moment hosts Russia booked a place in the #WorldCup quarter-finals…
Those celebrations ?

? Highlights  ? https…",The moment hosts Russia booked place in the quarter finals Those celebrations Highlights https,0,2073,WorldCup,FIFA World Cup ?,FIFAWorldCup,Will_i_am,No mans land,287,187
1013572299365273600,en,2018-07-01 23:57:22,Twitter Web Client,294,"Oh, it's been a while since I updated my #WorldCup bets status :D

Welp, let's say that fortunately I'm better at @Trackmania than at being an octopus that can predict winners.

0/4 on play-offs so far, can come handy if you want to actually bet ?

See for yourself ???? https://t.co/biKCmCwRJU",Oh its been while since updated my bets status Welp lets say that fortunately am better at than at being an octopus that can predict winners on play offs so far can come handy if you want to actually bet See for yourself,0,0,WorldCup,Trackmania,Trackmania,OmnipotZ,"Ile-de-France, France",128,50
1013572298832408577,en,2018-07-01 23:57:21,Twitter for iPhone,140,RT @ak_ashk: FIFA World cup 2018 Exact Scenario ??#CRODEN #spainrussia #Spain #Denmark #ESPvsRUS #kasperschmeichel #FifaWorldCup2018 #FIFAW…,FIFA World cup Exact Scenario,0,53,"CRODEN,spainrussia,Spain,Denmark,ESPvsRUS,kasperschmeichel,FifaWorldCup2018",Akshay Kannan,ak_ashk,KEVIN DZA’S BURNER ACCOUNT,"Hawthorne, CA",682,317
1013572298312278016,en,2018-07-01 23:57:21,Twitter for iPhone,139,"RT @adamchernoff: Tomorrow morning I am stepping it up and risking 1.5x on the #BRA #MEX total. 

If you’re enjoying my #WorldCup content,…",Tomorrow morning am stepping it up and risking on the total If you re enjoying my content,0,12,"BRA,MEX,WorldCup",Adam Chernoff,adamchernoff,Aaron,"Edmonton, AB",150,221
1013572293690306560,en,2018-07-01 23:57:20,Twitter for Android,140,"RT @SuperSportTV: After Germany's shock FIFA #WorldCup exit, Owen Hargreaves thinks the defending Champions got what they deserve. Do you a…",After Germanys shock FIFA exit Owen Hargreaves thinks the defending Champions got what they deserve Do you,0,182,WorldCup,SuperSport ???,SuperSportTV,Skeptic Dj,"Vereeniging, South Africa",101,1002
1013572290464944133,en,2018-07-01 23:57:19,Twitter for iPhone,140,"RT @FIFAWorldCup: ""Sometimes farewells don't go the way you'd like them to"" 

@andresiniesta8 speaks after retiring from #ESP duty in the w…",Sometimes farewells do not go the way you would like them to speaks after retiring from duty in the,0,801,ESP,"FIFA World Cup ?,Andrés Iniesta","FIFAWorldCup,andresiniesta8",?? Diane Messi ?? #10. ??,México City,151,864
1013572290347438080,en,2018-07-01 23:57:19,Twitter for iPhone,66,RT @TrollFootball: The #WorldCup of upsets https://t.co/lY4CU7fWYU,The of upsets,0,9739,WorldCup,Troll Football,TrollFootball,EZE,"Baltimore, MD ",480,1358
1013572283628220416,en,2018-07-01 23:57:18,Twitter for iPhone,140,RT @Budweiser: Shutting down the 2014 World champs? That definitely earns Jo Hyeonwoo the Budweiser #ManoftheMatch! #KORGER #WorldCup https…,Shutting down the World champs That definitely earns Jo Hyeonwoo the Budweiser https,0,3956,"ManoftheMatch,KORGER,WorldCup",Budweiser,Budweiser,Stephanie.k,United States,200,298
1013572279215611905,en,2018-07-01 23:57:17,Twitter for Android,140,"RT @BaekhyunTiffan2: @SweetieEXOL @Kenzie41843225 @caxroswl @FIFAWorldCup @weareoneEXO Pleas play #PowerByEXO of
@weareoneEXO
#EXO #?? #FIF…",Pleas play of,0,45,"PowerByEXO,EXO,??","Baekhyun?EXO,?????,Kenzie?,rEXOna??,FIFA World Cup ?,EXO,EXO","BaekhyunTiffan2,SweetieEXOL,Kenzie41843225,caxroswl,FIFAWorldCup,weareoneEXO,weareoneEXO",YA!,"Semarang,Jawa Tengah,Indonesia",263,221
1013572277819133957,en,2018-07-01 23:57:16,Twitter for Android,243,"@prodnose Goes to show that corruption isn't all bad, eh? Well done Sepp!

Oh, and the shininess is a lovely distraction from the wanton homophobia and racism in their society. Everything a #worldcup should be!

Anyway: https://t.co/pzDylpbMe9",Goes to show that corruption is not all bad eh Well done Sepp Oh and the shininess is lovely distraction from the wanton homophobia and racism in their society Everything should be Anyway,0,0,worldcup,Danny Baker,prodnose,Griff,"Deeside, North East Wales",707,140
1013572270332174336,en,2018-07-01 23:57:15,Twitter for iPhone,98,"RT @Panama_1703: We are true friends.

Im crying.

#???????????? #worldcup https://t.co/5ki3JxoNZB",We are true friends Im crying,0,895,"????????????,worldcup",????????????,Panama_1703,pimpas #????????????????????????!!!,aomgxh1ghrmusic | VV:D | fxc,194,571
1013572268688060416,en,2018-07-01 23:57:14,Twitter for iPhone,66,"RT @SquawkaNews: What a face. ?

#WorldCup https://t.co/AkcDDXE5KB",What face,0,347,WorldCup,Squawka News,SquawkaNews,?,?#AfricanChild?,1131,293
1013572266918064128,en,2018-07-01 23:57:14,Twitter for Android,143,"RT @ChampionsLeague: Much to enjoy on Saturday for France ??, Uruguay ?? ... &amp; Paris Saint-Germain.

#UCL #WorldCup https://t.co/Ak20QuuuRH",Much to enjoy on Saturday for France Uruguay Paris Saint Germain,0,343,"UCL,WorldCup",UEFA Champions League,ChampionsLeague,Hasan Mahmud,"Riyadh, Kingdom of Saudi Arabi",165,292
1013572254704128000,en,2018-07-01 23:57:11,Twitter for Android,64,RT @MisterHeartz: GG GN and GL #WorldCup https://t.co/3j3w9aMLcy,GG GN and GL,0,4379,WorldCup,HRK800 Serial No. 191 919 199,MisterHeartz,Zkitty ??,#HOGWARTs,26,395
1013572251457859584,en,2018-07-01 23:57:10,Twitter for iPhone,140,"RT @ManUtd: A #WorldCup quarter-final place is at stake for @D_DeGea! 

#ESP v #RUS 

??????? 15:00 BST
?? 16:00 CEST
?? 17:00 MSK https://…",quarter final place is at stake for BST CEST MSK https,0,603,"WorldCup,ESP,RUS","Manchester United,David de Gea","ManUtd,D_DeGea",Obosh,0 °,2044,695
1013572246441320448,en,2018-07-01 23:57:09,Twitter for Android,135,RT @SiClancy: I know it’s been an amazing World Cup but this is a bit too much excitement from Nacho. #worldcup https://t.co/PUCzb7nLP1,know it been an amazing World Cup but this is bit too much excitement from Nacho,0,3818,worldcup,Simon Clancy,SiClancy,Ferdy Matius,"Jakarta, Indonesia",350,251
1013572239021633537,en,2018-07-01 23:57:07,Twitter for iPhone,75,RT @WorIdCupUpdates: Goodbye to a #WorldCup legend. https://t.co/4DYjSKKtFd,Goodbye to legend,0,1076,WorldCup,FIFA World Cup,WorIdCupUpdates,??????,"Semerah, Batu Pahat, Johor",935,528
1013572231253889024,en,2018-07-01 23:57:05,Twitter for Android,116,"RT @SoccerMemes: ""Yes, it's me. Tell the referee his family has been released."" ?? #WorldCup https://t.co/Kb7SisWW9c",Yes its me Tell the referee his family has been released,0,194,WorldCup,Soccer Memes,SoccerMemes,Tiago Teixeira,Águas Santas - Maia - Porto,74,94
1013572225906032640,en,2018-07-01 23:57:04,Twitter for iPhone,140,"RT @sammatterface: The excellent Darren Cann has provided me with this : 

The last 3 countries to win The #WorldCup are out. 

Every singl…",The excellent Darren Cann has provided me with this The last countries to win The are out Every singl,0,1275,WorldCup,Sam Matterface,sammatterface,Jordi Fernández,"Sydney, New South Wales",554,528
1013572222827495424,en,2018-07-01 23:57:03,Twitter for Android,140,"RT @ChampionsLeague: What does the future hold for Lionel Messi and Cristiano Ronaldo at international level? ?

#UCL #WorldCup https://t.c…",What does the future hold for Lionel Messi and Cristiano Ronaldo at international level,0,569,"UCL,WorldCup",UEFA Champions League,ChampionsLeague,Hasan Mahmud,"Riyadh, Kingdom of Saudi Arabi",165,292
1013572222806642689,en,2018-07-01 23:57:03,Twitter for Android,140,"RT @FCBarcelona: ?? #BarçaWorldCup
@SamUmtiti, @Dembouz and @equipedefrance are through to the #WorldCup quarter-finals after a 4-3 win aga…",and are through to the quarter finals after win aga,0,473,"BarçaWorldCup,WorldCup","FC Barcelona,Samuel Umtiti,Ousmane Dembélé,Equipe de France","FCBarcelona,samumtiti,Dembouz,equipedefrance",Negha_jr,"Akure, Ondo state, Nigeria ",84,84
1013572210890600453,en,2018-07-01 23:57:00,Twitter Web Client,181,"If you're looking for the next generation of #WorldCup stars, check out @ATLUTD's recruits. Wrote about their innovative recruiting strategy for @FastCompany https://t.co/YA5gPFDlyS",If you are looking for the next generation of stars check out recruits Wrote about their innovative recruiting strategy for,2,0,WorldCup,"Atlanta United FC,Fast Company","ATLUTD,FastCompany",woolyknickers,"Indoors, probably",2722,501
1013572173087301637,en,2018-07-01 23:56:51,Twitter for iPhone,99,"RT @Bosslogic: So close, yet so far... #WorldCup #Cristiano #Ronaldo #Messi https://t.co/OMLo4C8hmd",So close yet so far,0,5404,"WorldCup,Cristiano,Ronaldo,Messi",BossLogic,Bosslogic,??dic?  ??du,Arsenal,696,638
1013572172361547776,en,2018-07-01 23:56:51,Twitter for Android,84,"RT @streetongue: GERMAN OUT
ARGENTINA OUT
PORTUGAL OUT
SPANYOL OUT

WOOOOW #WorldCup",GERMAN OUT ARGENTINA OUT PORTUGAL OUT SPANYOL OUT WOOOOW,0,69,WorldCup,adnid ?,streetongue,cindy,fan account,249,222
1013572172231557120,en,2018-07-01 23:56:51,Twitter for iPhone,99,"RT @Bosslogic: So close, yet so far... #WorldCup #Cristiano #Ronaldo #Messi https://t.co/OMLo4C8hmd",So close yet so far,0,5404,"WorldCup,Cristiano,Ronaldo,Messi",BossLogic,Bosslogic,Raniemadam,"Alberta, Canada",128,115
1013572167450099712,en,2018-07-01 23:56:50,Twitter for Android,140,"RT @ChampionsLeague: With the likes of Cristiano Ronaldo and Diego Costa now out, who will finish top scorer at the 2018 World Cup?

#UCL #…",With the likes of Cristiano Ronaldo and Diego Costa now out who will finish top scorer at the World Cup,0,363,UCL,UEFA Champions League,ChampionsLeague,Hasan Mahmud,"Riyadh, Kingdom of Saudi Arabi",165,292
1013572165810221056,en,2018-07-01 23:56:50,Twitter for Android,140,"RT @RexTillersom: Russia beats Spain! #SpainVSRussia #ESPRUS #WorldCup

Russia hasn't celebrated this much since Secretary of State Hillary…",Russia beats Spain Russia has not celebrated this much since Secretary of State Hillary,0,24,"SpainVSRussia,ESPRUS,WorldCup",Rex Tillersom,RexTillersom,Groundhog,Kitchen-making good food,14360,15645
1013572157773934593,en,2018-07-01 23:56:48,Twitter for iPhone,115,3 weeks after the first #WorldCup loser went out it’s the orange umper lumpers @_kevlar1 @Misshayley_1 @Lauren4184C,weeks after the first loser went out it the orange umper lumpers,0,0,WorldCup,"Kevin,Hayley,Lauren Clarke","_kevlar1,Misshayley_1,Lauren4184C",???????Dãn???????,"Wandsworth, London",710,88
1013572150001889280,en,2018-07-01 23:56:46,Twitter for Android,123,"RT @ciutihKe: #WorldCup
#WorldCup18
#ESPRUS
#de Gea
#CRODEN
Degea cannot even catch the bus home??? https://t.co/kK1A34LX7S",Gea Degea cannot even catch the bus home,0,31,"WorldCup,WorldCup18,ESPRUS,de,CRODEN",Yego,ciutihKe,i want to be free,Uranus,183,1057
1013572144788275200,en,2018-07-01 23:56:45,Twitter for iPhone,80,RT @brfootball: A legend says goodbye to the #WorldCup ? https://t.co/9hR5qVfVPX,legend says goodbye to the,0,5347,WorldCup,B/R Football,brfootball,Diego Tijerina,"San Juan, TX",51,280
1013572142158565377,en,2018-07-01 23:56:44,Twitter for Android,140,"RT @sammatterface: The excellent Darren Cann has provided me with this : 

The last 3 countries to win The #WorldCup are out. 

Every singl…",The excellent Darren Cann has provided me with this The last countries to win The are out Every singl,0,1275,WorldCup,Sam Matterface,sammatterface,Lawrence ?,"Manchester, UK",400,513
1013572140300472323,en,2018-07-01 23:56:44,Twitter for Android,129,"RT @marinamaral2: Soccer team of British WWI soldiers wearing gas masks, France, 1916. #WorldCup #history https://t.co/ES3MWS0bnp",Soccer team of British WWI soldiers wearing gas masks France,0,373,"WorldCup,history",Marina Amaral,marinamaral2,Lindsey Fitzharris,United Kingdom,32247,795
1013572134927585280,en,2018-07-01 23:56:42,Twitter Lite,73,"RT @KraksTV: Chai! Who did this!? ????

#WorldCup https://t.co/RBb87eQF1x",Chai Who did this,0,370,WorldCup,www.KRAKS.co,KraksTV,BIG BASH,Vosloorus East Rand,3790,2934
1013572123904835584,en,2018-07-01 23:56:40,Twitter for Android,102,"RT @ChampionsLeague: ?? The key player for Brazil on Monday? ?

#UCL #WorldCup https://t.co/kOnFaNhlfC",The key player for Brazil on Monday,0,341,"UCL,WorldCup",UEFA Champions League,ChampionsLeague,Hasan Mahmud,"Riyadh, Kingdom of Saudi Arabi",165,292
1013572122374008832,en,2018-07-01 23:56:39,Twitter for iPhone,140,"RT @8Fact_Footballl: One of these teams will be in the #WorldCup final:

?? Russia
?? Croatia
?? Denmark
?? Sweden
?? Switzerland 
?? Colom…",One of these teams will be in the final Russia Croatia Denmark Sweden Switzerland Colom,0,693,WorldCup,8Fact Football WC ?,8Fact_Footballl,Maina,Gombe,1725,635
1013572120759193601,en,2018-07-01 23:56:39,Twitter for Android,137,RT @goal: Today's shootout winners Russia and Croatia will meet in a quarter-final in Sochi on Saturday #WorldCup https://t.co/oxT95Ax24U,Todays shootout winners Russia and Croatia will meet in quarter final in Sochi on Saturday,0,68,WorldCup,Goal,goal,Son Of Ibrahim,Worldwide ,1205,1246
1013572120234872832,en,2018-07-01 23:56:39,Twitter for iPhone,144,RT @FOXSports: @stevenkilos It's win or go home as we start the Round of 16 of the FIFA #WorldCup First up: France ?? takes on Messi &amp; Arge…,Its win or go home as we start the Round of of the FIFA First up France takes on Messi Arge,0,1,WorldCup,"FOX Sports,Mike","FOXSports,stevenkilos",Mike,"Los Angeles, CA",102,375
1013572119739789313,en,2018-07-01 23:56:39,Twitter for Android,140,"RT @NBCSportsSoccer: After defeat in the #WorldCup Round of 16, #ARG manager Jorge Sampaoli has been relieved of his duties after a meeting…",After defeat in the Round of manager Jorge Sampaoli has been relieved of his duties after meeting,0,80,"WorldCup,ARG",NBC Sports Soccer,NBCSportsSoccer,Advaid,Somalia,5521,155
1013572111322017793,en,2018-07-01 23:56:37,Twitter for iPhone,66,RT @TrollFootball: The #WorldCup of upsets https://t.co/lY4CU7fWYU,The of upsets,0,9739,WorldCup,Troll Football,TrollFootball,??????,Libya,13,91
1013572107563773952,en,2018-07-01 23:56:36,Twitter for iPhone,140,"RT @budlight: Not even Susana was expecting this. Argentina, Germany and Spain out of the World Cup. Qué pasará con Brasil... #WorldCup htt…",Not even Susana was expecting this Argentina Germany and Spain out of the World Cup Qu pasar con Brasil htt,0,12,WorldCup,Bud Light,budlight,Mace Ventura,Basspod,626,1122
1013572097958973441,en,2018-07-01 23:56:34,Twitter for iPhone,139,RT @realmadriden: ?? @Cristiano will be in #WorldCup action tonight when #POR face #URU for a place in the quarter-finals. Kick-off at 20h…,will be in action tonight when face for place in the quarter finals Kick off at,0,1126,"WorldCup,POR,URU","Real Madrid C.F. ????,Cristiano Ronaldo","realmadriden,Cristiano",019,"Kano, Nigeria",122,38
1013572094116888578,en,2018-07-01 23:56:33,Twitter for Android,139,"RT @Sporf: ? One of these teams are GUARANTEED to be in the #WorldCup Final:

?? Russia
?? Croatia
?? Denmark
?? Sweden
?? Switzerland 
??…",One of these teams are GUARANTEED to be in the Final Russia Croatia Denmark Sweden Switzerland,0,4299,WorldCup,SPORF,Sporf,ibraheem habib mjb,"Manchester, England",2719,1740
1013572085485129729,en,2018-07-01 23:56:31,Twitter for Android,140,"RT @FootbaIIBattIes: What will be the result of #BELJPN? RT if you vote please!

#WorldCup? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ??…",What will be the result of RT if you vote please,0,10,"BELJPN,WorldCup",Football Battles,FootbaIIBattIes,??PACO-NASSA??,"Porto, Portugal",923,444
1013572080372084736,en,2018-07-01 23:56:29,Twitter for Android,140,"RT @Mossbird: Look, the man fixed the worlds biggest election. He can get a football match won in his own back yard easy. #RUSESP #Russia #…",Look the man fixed the worlds biggest election He can get football match won in his own back yard easy,0,80,"RUSESP,Russia",Mossbird,Mossbird,It's not the shoes...,The Moral Highground,517,637
1013572078505639936,en,2018-07-01 23:56:29,Twitter for iPhone,80,RT @brfootball: A legend says goodbye to the #WorldCup ? https://t.co/9hR5qVfVPX,legend says goodbye to the,0,5347,WorldCup,B/R Football,brfootball,? Gaby ??,"Portland, Oregon",215,95
1013572067785101315,en,2018-07-01 23:56:26,Twitter for Android,66,RT @TrollFootball: The #WorldCup of upsets https://t.co/lY4CU7fWYU,The of upsets,0,9740,WorldCup,Troll Football,TrollFootball,ibraheem habib mjb,"Manchester, England",2719,1740
1013572060419747841,en,2018-07-01 23:56:25,Twitter for Android,140,"RT @8Fact_Footballl: One of these teams will be in the #WorldCup final:

?? Russia
?? Croatia
?? Denmark
?? Sweden
?? Switzerland 
?? Colom…",One of these teams will be in the final Russia Croatia Denmark Sweden Switzerland Colom,0,693,WorldCup,8Fact Football WC ?,8Fact_Footballl,yaaa,"Selangor, Malaysia",1938,631
1013572057861378049,en,2018-07-01 23:56:24,Mobile Web (M2),88,"RT @GeniusKDB: De Gea is Ass for Spain.

The Major Reasons they are Out of the #WorldCup",De Gea is Ass for Spain The Major Reasons they are Out of the,0,2,WorldCup,GeniusKDB?,GeniusKDB,Ibraheem Khaleel,Wonderland,653,384
1013572056032710656,en,2018-07-01 23:56:24,Twitter for iPhone,140,"RT @SundayLeagueMCR: Only two goalkeepers in history have saved three penalties in a #WorldCup penalty shootout...

Ricardo for #POR agains…",Only two goalkeepers in history have saved three penalties in penalty shootout Ricardo for agains,0,222,"WorldCup,POR",This Is Football ???,SundayLeagueMCR,im a turtle??,United States,48,81
1013572053813694464,en,2018-07-01 23:56:23,Twitter for Android,132,"RT @RT_com: Zagreb erupts in joy after Croatia’s nail-biting #WorldCup victory over Denmark (PHOTOS, VIDEOS) https://t.co/W0KwKtJ225",Zagreb erupts in joy after Croatia nail biting victory over Denmark PHOTOS VIDEOS,0,27,WorldCup,RT,RT_com,buck jones-Recently told I'm a cult member.,"Vegas, baby!",6148,5484
1013572049476845568,en,2018-07-01 23:56:22,Twitterrific for iOS,86,RT @8bitfootball: The day of the goalkeepers! ?????? #WorldCup https://t.co/Jv6mg1M98q,The day of the goalkeepers,0,854,WorldCup,8bit-Football.com,8bitfootball,Camilo Oliveira,"Allianz Parque, SP",583,247
1013572047346262016,en,2018-07-01 23:56:22,Twitter for Android,138,"RT @FIFAWorldCup: Kasper Schmeichel takes the final @Budweiser #ManoftheMatch award of the day ?
#CRODEN #WorldCup https://t.co/2XfblBT7ki",Kasper Schmeichel takes the final award of the day,0,2201,"ManoftheMatch,CRODEN,WorldCup","FIFA World Cup ?,Budweiser","FIFAWorldCup,Budweiser",Naser,Cairo - Egypt,288,401
1013572039339208704,en,2018-07-01 23:56:20,Twitter for Android,66,RT @TrollFootball: The #WorldCup of upsets https://t.co/lY4CU7fWYU,The of upsets,0,9740,WorldCup,Troll Football,TrollFootball,Taufiq Setiawan H,"Jakarta - Surabaya, Indonesia",324,233
